"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"1717","Ssiderea053590",NA,-13.8371926352842,"ATPase activity, coupled to transmembrane movement of substances","Lipid transport and metabolism",-13.5528385043606
"1718","Ssiderea053631",NA,-6.78707259633577,"cytoskeletal anchoring at nuclear membrane","Cytoskeleton",-4.99280761052694
"1719","Ssiderea053633",NA,-9.87085340744382,"Von Willebrand factor","",-5.48128429560453
"1720","Ssiderea053647",NA,-2.10194970441191,"solute carrier family 35, member D3","",-2.39542366472501
"1721","Ssiderea053680",NA,-1.93217672293598,"Deoxyribodipyrimidine photo-lyase activity. It is involved in the biological process described with DNA repair","",-5.06484081311485
"1722","Ssiderea053724",NA,1.294479566569,NA,NA,1.44806102654392
"1723","Ssiderea053753",NA,1.53167333592702,"ATPase activity","Defense mechanisms",3.41103390629712
"1724","Ssiderea053777",NA,3.0121414669622,"actin monomer binding","Cell motility",3.23385552305193
"1725","Ssiderea053812",NA,-6.96132628847205,"ubiquitin binding","Function Unknown",-5.19425434913432
"1726","Ssiderea053815",NA,1.97236593689036,"heat shock","Posttranslational modification, protein turnover, chaperones",1.4020097179873
"1727","Ssiderea053828",NA,14.5989744340819,NA,NA,21.2781127614357
"1728","Ssiderea054015",NA,-6.07591313119125,NA,NA,-3.97011873266484
"1729","Ssiderea054119",NA,1.04988754543031,NA,NA,1.11553956261225
"1730","Ssiderea054155",NA,8.39057903967263,NA,NA,5.5339691765624
"1731","Ssiderea054169",NA,5.51785277827893,NA,NA,3.55359680754923
"1732","Ssiderea054218",NA,-1.12451607742364,"Ubiquitin carboxyl-terminal hydrolase","Posttranslational modification, protein turnover, chaperones",-2.54187229032978
"1733","Ssiderea054258",NA,1.09822154150026,NA,NA,1.29700141648741
"1734","Ssiderea054264",NA,-1.35393348575179,"haloacid dehalogenase-like hydrolase","Inorganic ion transport and metabolism",-1.00959790650875
"1735","Ssiderea054270",NA,-3.19144562359412,"death domain-associated protein","Function Unknown",-2.89367258969003
"1736","Ssiderea054350",NA,-3.73526270419079,"Transferrin","Extracellular structures",-1.92426991033073
"1737","Ssiderea054400",NA,5.86019855833341,NA,NA,7.70191563273559
"1738","Ssiderea054441",NA,1.3946603918975,NA,NA,2.19410497574467
"1739","Ssiderea054459",NA,1.77463633163614,NA,NA,1.88147384071592
"1740","Ssiderea054485",NA,-5.92668898956861,"Solute carrier family 12","Inorganic ion transport and metabolism",-5.11516807623786
"1741","Ssiderea054493",NA,-2.01686680550507,"Belongs to the protein kinase superfamily. Tyr protein kinase family","Signal transduction mechanisms",-1.73048374642998
"1742","Ssiderea054514",NA,1.17135749894781,"positive regulation of cell-substrate adhesion","Signal transduction mechanisms",1.19901280771429
"1743","Ssiderea054515",NA,-2.63879914620914,"protein kinase binding","Inorganic ion transport and metabolism",-1.69091372290315
"1744","Ssiderea054517",NA,8.78072280743618,"Universal stress protein family","Signal transduction mechanisms",10.7941719613238
"1745","Ssiderea054532",NA,2.09838183132969,NA,NA,2.56651094894352
"1746","Ssiderea054638",NA,-1.54665286826204,"endodermal-mesodermal cell signaling","Signal transduction mechanisms",-2.45490391865761
"1747","Ssiderea054648",NA,-1.71492481577189,"Wu fj29h11","Function Unknown",-1.08824228029753
"1748","Ssiderea054651",NA,1.37641415022613,"carbohydrate binding","",1.69912450440417
"1749","Ssiderea054663",NA,5.88462206016782,"Heparan-alpha-glucosaminide N-acetyltransferase","Function Unknown",9.83144701787321
"1750","Ssiderea054708",NA,-6.07181196727921,"negative regulation of cell proliferation involved in kidney development","",-3.45814428312609
"1751","Ssiderea054712",NA,2.18388262461542,"Interferon induced with helicase C domain 1","RNA processing and modification",3.35349372833444
"1752","Ssiderea054850",NA,12.3626032359784,"Marginal zone B and","Function Unknown",10.7941719613238
"1753","Ssiderea054855",NA,4.03858551304943,"neurotrophin receptor activity","Signal transduction mechanisms",6.90770175582123
"1754","Ssiderea054856",NA,2.26195296349448,"monooxygenase activity","Secondary metabolites biosynthesis, transport and catabolism",2.06048149644197
"1755","Ssiderea054861",NA,-8.62137776474426,NA,NA,-9.14801595803233
"1756","Ssiderea054862",NA,-12.6780094984678,NA,NA,-11.5950766242985
"1757","Ssiderea054863",NA,-4.0910243215793,NA,NA,-4.04665901117498
"1758","Ssiderea054866",NA,-5.7766318350912,"7SK snRNA binding","RNA processing and modification",-5.6464196377309
"1759","Ssiderea054937",NA,-1.6955016396927,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",-2.03875045228321
"1760","Ssiderea054938",NA,3.93952602215385,"CREB ATF bZIP transcription","Transcription",5.91782353034388
"1761","Ssiderea054999",NA,-1.30718070679835,"FMN-dependent dehydrogenase","Energy production and conversion",-2.40042060628434
"1762","Ssiderea055002",NA,-8.41755304784938,"cysteine desulfurase activity","Amino acid transport and metabolism",-6.23039242617477
"1763","Ssiderea055050",NA,5.57271557869427,"endoplasmic reticulum-plasma membrane tethering","Function Unknown",5.91641545519483
"1764","Ssiderea055131",NA,-2.21183654233631,NA,NA,-3.31823023461385
"1765","Ssiderea055169",NA,2.18416424232923,"anterior/posterior pattern specification","Transcription",2.99234602043845
"1766","Ssiderea055212",NA,-1.32836106850517,"cysteine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",-1.10386327641049
"1767","Ssiderea055226",NA,1.66871126539902,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",2.89248739622373
"1768","Ssiderea055228",NA,2.18989913667393,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",1.78084527905847
"1769","Ssiderea055233",NA,8.36850250021359,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",9.75629718413446
"1770","Ssiderea055235",NA,1.04250172379529,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",1.00912827350555
"1771","Ssiderea055256",NA,-1.56175610932311,NA,NA,-3.51477512838675
"1772","Ssiderea055257",NA,1.41113528669258,NA,NA,1.04603995485555
"1773","Ssiderea055265",NA,7.2562768259595,NA,NA,13.1032629485015
"1774","Ssiderea055287",NA,-4.82417914160998,"phosphatase 5","Signal transduction mechanisms",-1.52502131425017
"1775","Ssiderea055305",NA,-3.16232380939381,"protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","Function Unknown",-2.52582280549517
"1776","Ssiderea055339",NA,-6.32018041982969,"gamma-aminobutyric acid:sodium symporter activity","Signal transduction mechanisms",-5.93946083573421
"1777","Ssiderea055441",NA,-6.42595232333561,"ATPase activity","Secondary metabolites biosynthesis, transport and catabolism",-6.58140741190489
"1778","Ssiderea055450",NA,-1.51805316314433,"thromboxane A2 receptor binding","Function Unknown",-1.0885471028472
"1779","Ssiderea055473",NA,1.39355589630206,NA,NA,3.02442452639365
"1780","Ssiderea055476",NA,1.6149582886473,NA,NA,4.12402484402113
"1781","Ssiderea055496",NA,-3.74330400187021,"RmlD substrate binding domain","",-2.88156928288217
"1782","Ssiderea055497",NA,-1.3197919520675,NA,NA,-2.82102678542661
"1783","Ssiderea055500",NA,-8.5297261065466,"RmlD substrate binding domain","",-9.03431896359323
"1784","Ssiderea055516",NA,-1.09853764433641,"Belongs to the 5'-nucleotidase family","Nucleotide transport and metabolism",-1.82471781516513
"1785","Ssiderea055669",NA,8.27436823129454,"Von Hippel-Lindau disease tumor","Posttranslational modification, protein turnover, chaperones",7.5064888797884
"1786","Ssiderea055693",NA,-15.7896243491467,"response to osmotic stress","Function Unknown",-12.1528271482713
"1787","Ssiderea055762",NA,-1.42166002823619,"isocitrate dehydrogenase (NADP+) activity","Energy production and conversion",-1.6845422636919
"1788","Ssiderea055795",NA,3.17828561770497,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","Intracellular trafficking, secretion, and vesicular transport",2.53494068086025
"1789","Ssiderea055845",NA,1.22044565541709,NA,NA,1.51652782238871
"1790","Ssiderea055847",NA,-1.01994932213539,"Ligand for members of the frizzled family of seven transmembrane receptors","Signal transduction mechanisms",-1.07781125323718
"1791","Ssiderea055862",NA,2.3867899695835,"transmembrane transport","Carbohydrate transport and metabolism",3.53170558503568
"1792","Ssiderea055877",NA,2.01240936554795,"Cubilin (intrinsic factor-cobalamin receptor)","Signal transduction mechanisms",1.04158437152754
"1793","Ssiderea055895",NA,1.73285934553784,"P or trefoil or TFF domain","Posttranslational modification, protein turnover, chaperones",2.06048149644197
"1794","Ssiderea055950",NA,1.36207848663413,"-","",1.69031475262911
"1795","Ssiderea055995",NA,-2.71397635621578,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",-1.02669248948548
"1796","Ssiderea056042",NA,1.13869653400586,NA,NA,1.54987580758227
"1797","Ssiderea056043",NA,1.76555042574175,NA,NA,3.43356956127622
"1798","Ssiderea056251",NA,-3.08651766772638,"N-succinyltransferase activity","Coenzyme transport and metabolism",-7.81657918949297
"1799","Ssiderea056267",NA,-1.38069171402142,"reductase B3","Posttranslational modification, protein turnover, chaperones",-5.8580343981739
"1800","Ssiderea056335",NA,2.26324213958796,"Fibroblast growth factor 8","Signal transduction mechanisms",2.85613716065689
"1801","Ssiderea056380",NA,-1.87981963196963,"UPF0577 protein","Signal transduction mechanisms",-1.38228160668864
"1802","Ssiderea056490",NA,-2.78688433843278,NA,NA,-3.53169379309035
"1803","Ssiderea056512",NA,-2.5807801749579,"Nucleoporin","",-2.34396378979703
"1804","Ssiderea056516",NA,-1.33222797299061,"Centrosome and spindle pole associated protein 1","Function Unknown",-2.75939255923827
"1805","Ssiderea056521",NA,-6.88487634760599,"Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells","Energy production and conversion",-5.24235662474082
"1806","Ssiderea056578",NA,1.10574849877413,"Homeodomain","Transcription",1.783061890744
"1807","Ssiderea056671",NA,-2.37318702524176,NA,NA,-1.14600563188448
"1808","Ssiderea056734",NA,-2.65642907461237,"Rho guanyl-nucleotide exchange factor activity","Signal transduction mechanisms",-2.6710074924013
"1809","Ssiderea056756",NA,-2.52843452301249,"histidine transport","Amino acid transport and metabolism",-2.39542366472501
"1810","Ssiderea056787",NA,3.52801725447684,"axonogenesis involved in innervation","Function Unknown",2.88610965138207
"1811","Ssiderea056789",NA,1.53964546462908,"axonogenesis involved in innervation","Function Unknown",1.8349563682362
"1812","Ssiderea056812",NA,-3.03995918541017,NA,NA,-2.33617829497472
"1813","Ssiderea056833",NA,-3.90761645569594,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",-5.80830082947407
"1814","Ssiderea056854",NA,1.81133642158262,"Granulin","Signal transduction mechanisms",1.03114933144533
"1815","Ssiderea056923",NA,-1.6001280079334,"Maternal embryonic leucine zipper kinase","Signal transduction mechanisms",-1.40530258910248
"1816","Ssiderea057180",NA,-1.71863220829289,"carbohydrate binding","",-1.09754239015423
"1817","Ssiderea057203",NA,1.62726280463755,"alpha-(1->3)-fucosyltransferase activity","Carbohydrate transport and metabolism",1.13315138530989
"1818","Ssiderea057216",NA,-1.5577801843303,"Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family","",-1.05804258065515
"1819","Ssiderea057220",NA,-1.53544060440727,NA,NA,-2.57181688646522
"1820","Ssiderea057264",NA,1.86639733589078,"establishment of Sertoli cell barrier","Transcription",4.08936663615013
"1821","Ssiderea057265",NA,-3.56897586645539,"RNA binding","RNA processing and modification",-4.92099477322744
"1822","Ssiderea057270",NA,-2.19037606028643,"CRT-like, chloroquine-resistance transporter-like","Function Unknown",-1.40567321549494
"1823","Ssiderea057316",NA,3.58511582079189,"Belongs to the actin-binding proteins ADF family","Cytoskeleton",2.34029879054315
"1824","Ssiderea057390",NA,-8.68256496084254,NA,NA,-7.3999442078042
"1825","Ssiderea057468",NA,-6.46928708090036,"ATP-citrate synthase is the primary enzyme responsible for the synthesis of cytosolic acetyl-CoA in many tissues","Energy production and conversion",-8.37772887670124
"1826","Ssiderea057558",NA,1.96701100443161,"-","",1.80681439362609
"1827","Ssiderea057568",NA,-2.40697953535729,"L-alpha-amino acid transmembrane transport","Amino acid transport and metabolism",-4.25264363270748
"1828","Ssiderea057624",NA,-1.6480395229508,"gamma-glutamyl-peptidase activity","Coenzyme transport and metabolism",-1.96911983697071
"1829","Ssiderea057628",NA,-1.3250050386678,"Metal ion binding","Function Unknown",-2.39085720801582
"1830","Ssiderea057779",NA,2.77428980564104,NA,NA,3.7625817464391
"1831","Ssiderea057803",NA,3.08085603697704,"cubilin (intrinsic factor-cobalamin receptor)","Signal transduction mechanisms",1.79395248638135
"1832","Ssiderea057804",NA,1.6480937025721,"cobalamin catabolic process","Signal transduction mechanisms",1.4016504385137
"1833","Ssiderea057814",NA,5.9314285513843,NA,NA,6.04298126023241
"1834","Ssiderea057816",NA,-4.3335710820587,"ATP-binding cassette, sub-family B (MDR TAP), member 1","Secondary metabolites biosynthesis, transport and catabolism",-5.43241106824863
"1835","Ssiderea057817",NA,-1.26895515139951,"ATP-binding cassette, subfamily B (MDR TAP), member","Secondary metabolites biosynthesis, transport and catabolism",-2.24141022803417
"1836","Ssiderea057818",NA,-1.69826690043954,"ATP-binding cassette, subfamily B (MDR TAP), member","Secondary metabolites biosynthesis, transport and catabolism",-5.96706632112975
"1837","Ssiderea057937",NA,-1.89106933937798,NA,NA,-1.30376193972557
"1838","Ssiderea057951",NA,-1.72617381235295,"calcium ion binding","",-6.49471132689422
"1839","Ssiderea057952",NA,-1.88413338563719,"calcium ion binding","",-5.36181502764175
"1840","Ssiderea058010",NA,3.18609288618628,NA,NA,3.71869671099219
"1841","Ssiderea058025",NA,-3.69867724304126,"Pentafunctional AROM polypeptide-like","Amino acid transport and metabolism",-4.25860429284046
"1842","Ssiderea058051",NA,-2.55260492793399,"cellular stress response to acidic pH","",-4.28244909007449
"1843","Ssiderea058053",NA,1.53167333592702,"Mitochondrial carrier protein","Energy production and conversion",1.95588729603429
"1844","Ssiderea058084",NA,2.50292751480068,"ubiquitin protein ligase binding","Function Unknown",2.7846240402554
"1845","Ssiderea058130",NA,2.12802922177619,NA,NA,2.11171520554921
"1846","Ssiderea058212",NA,-1.81110219729673,NA,NA,-2.99674219793923
"1847","Ssiderea058258",NA,9.60084755335916,"heat shock protein 90kDa beta (Grp94), member 1","Posttranslational modification, protein turnover, chaperones",8.51376300323332
"1848","Ssiderea058296",NA,-1.58471076871227,NA,NA,-1.50615161755342
"1849","Ssiderea058301",NA,2.00846309654536,NA,NA,3.36474384279223
"1850","Ssiderea058307",NA,-1.35039047300005,"cysteine and glycine-rich protein","",-1.09787404963537
"1851","Ssiderea058310",NA,-6.08114737354665,NA,NA,-9.85482685335048
"1852","Ssiderea058311",NA,-1.50772238432402,"hydrolase activity","Function Unknown",-2.67581968334763
"1853","Ssiderea058364",NA,3.24860337338981,"zinc ion binding","Function Unknown",4.21243546914258
"1854","Ssiderea058365",NA,1.74725351649979,"Common central domain of tyrosinase","Amino acid transport and metabolism",1.91508662402049
"1855","Ssiderea058585",NA,-1.50430946003114,NA,NA,-1.31172594623759
"1856","Ssiderea058744",NA,-3.99101321817163,"Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B","Energy production and conversion",-4.44441065271844
"1857","Ssiderea058819",NA,2.68682105862673,NA,NA,5.2309587482827
"1858","Ssiderea059107",NA,-1.13627991016861,"plexin domain-containing protein","Extracellular structures",-1.13502887077814
"1859","Ssiderea59216",NA,1.04995827159137,NA,NA,1.20777692149166
"1860","Ssiderea59597",NA,-1.58864398298652,NA,NA,-1.01298037488332
"1861","Ssiderea60138",NA,-1.04004744696096,NA,NA,-1.18094245078838
"1862","Ssiderea60156",NA,-1.64328319246512,NA,NA,-1.34527445123574
"1863","Ssiderea60263",NA,-1.05746836159991,NA,NA,-1.57920887439481
"1864","Ssiderea60314",NA,-4.45966815399704,"calcium ion binding","Signal transduction mechanisms",-1.12807618503001
"1865","Ssiderea60337",NA,2.84897488300551,"cell-matrix adhesion","Signal transduction mechanisms",1.47037384328877
"1866","Ssiderea60367",NA,3.64423024026225,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",4.57841345259756
"1867","Ssiderea60450",NA,3.03190266933162,"Collagen triple helix","Function Unknown",1.74091610973015
"1868","Ssiderea60456",NA,1.75269526786788,"negative regulation of axon extension involved in regeneration","Signal transduction mechanisms",1.75616469082567
"1869","Ssiderea60478",NA,-1.04270936802472,NA,NA,-3.89451804663109
"1870","Ssiderea60496",NA,1.5426320913243,NA,NA,1.25575331653444
"1871","Ssiderea60508",NA,1.48887132491577,"-","",2.33947735219004
"1872","Ssiderea60633",NA,1.11019157243725,NA,NA,1.37265540761015
"1873","Ssiderea60675",NA,2.15523542551651,"HEAT repeat containing 9","Function Unknown",1.02726334073022
"1874","Ssiderea60799",NA,1.36071026070821,"high mobility group","Transcription",1.29954399313176
"1875","Ssiderea60899",NA,1.10018474279377,"Belongs to the helicase family","Replication, recombination and repair",1.48516519763515
"1876","Ssiderea60975",NA,1.13970561415822,"chromatin remodeling","Chromatin structure and dynamics",1.11011790441786
"1877","Ssiderea61444",NA,-1.13970561415822,"AFG3-like protein","Posttranslational modification, protein turnover, chaperones",-1.45987421459877
"1878","Ssiderea61470",NA,1.52574566516137,"CUB and zona pellucida-like domain-containing protein","Function Unknown",3.2962248140456
"1879","Ssiderea62250",NA,4.20652450594972,"tumor necrosis factor","Signal transduction mechanisms",5.73947307585752
"1880","Ssiderea62282",NA,-1.28161130082028,NA,NA,-1.53543395208367
"1881","Ssiderea62342",NA,6.4876611875224,NA,NA,10.1335009426091
"1882","Ssiderea62397",NA,-4.98002932894243,"embryonic brain development","Translation, ribosomal structure and biogenesis",-5.16063776662782
"1883","Ssiderea62466",NA,-3.95762084805109,"Chromo Shadow Domain","Chromatin structure and dynamics",-3.53084407321073
"1884","Ssiderea62525",NA,3.55562339142836,NA,NA,3.31787013823301
"1885","Ssiderea62574",NA,1.37446971316416,"-","",1.05416762024181
