"","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"826","Ofaveolata002215",NA,NA,NA,NA,-1.01533328254198,-1.96434504981894
"827","Ofaveolata002250",NA,NA,NA,NA,1.04997083460969,1.50888092914362
"828","Ofaveolata002275",NA,NA,NA,NA,1.26339264111616,8.33416266534551
"829","Ofaveolata002278",NA,NA,NA,NA,1.12976004448462,6.99723251895799
"830","Ofaveolata002328",NA,NA,NA,NA,1.56513646168057,8.93181572984114
"831","Ofaveolata002366",NA,NA,NA,NA,-1.20963393690458,-3.14036143220265
"832","Ofaveolata002367",NA,NA,"calcium ion-regulated exocytosis of neurotransmitter",NA,1.68218939417047,2.38035424383197
"833","Ofaveolata002376",NA,NA,NA,NA,-2.77334633152329,-4.39440371284092
"834","Ofaveolata002380",NA,NA,NA,NA,1.08652324397928,5.78562538451731
"835","Ofaveolata002399",NA,NA,"acid phosphatase activity","Lipid transport and metabolism",2.68448225136199,2.79483465459083
"836","Ofaveolata002477",NA,NA,"Belongs to the peptidase S1 family","Posttranslational modification, protein turnover, chaperones",1.01275232894058,1.72182695932132
"837","Ofaveolata002490",NA,NA,"cell-substrate adherens junction assembly","Signal transduction mechanisms",1.65124722768862,2.17827138844332
"838","Ofaveolata002514",NA,NA,NA,NA,-1.42789645543806,-1.20219739875149
"839","Ofaveolata002516",NA,NA,"Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC)","Lipid transport and metabolism",1.71197640463179,2.15747084589162
"840","Ofaveolata002563",NA,NA,NA,NA,1.56055767151988,7.30069259047042
"841","Ofaveolata002565",NA,NA,"G-protein coupled receptor activity","Signal transduction mechanisms",1.74820386078485,3.91486416700001
"842","Ofaveolata002602",NA,NA,NA,NA,2.38450049767529,9.25882847927562
"843","Ofaveolata002634",NA,NA,"actin filament binding","Cytoskeleton",1.74820386078485,5.10367117859952
"844","Ofaveolata002643",NA,NA,"Ral GTPase binding",NA,-1.30577029311575,-1.82208701954097
"845","Ofaveolata002680",NA,NA,NA,NA,-16.9276124381761,1.36461784643525
"846","Ofaveolata002686",NA,NA,NA,NA,-1.94719584269054,-1.96944686998846
"847","Ofaveolata002688",NA,NA,NA,NA,-2.30421986253568,-3.44647827402985
"848","Ofaveolata002692",NA,NA,NA,NA,-2.25838113193578,-3.20689215524016
"849","Ofaveolata002694",NA,NA,NA,NA,-3.2697080944961,-2.72066742345245
"850","Ofaveolata002788",NA,NA,NA,NA,-1.88524790907743,-5.90955156151926
"851","Ofaveolata002792",NA,NA,NA,NA,-1.13795720392321,-1.89407088500396
"852","Ofaveolata002797",NA,NA,"riboflavin biosynthetic process","Coenzyme transport and metabolism",-1.33690940833354,-3.07458692499398
"853","Ofaveolata002819",NA,NA,NA,NA,-1.07887865150455,-1.72123579811526
"854","Ofaveolata002825",NA,NA,NA,NA,3.63475274981365,2.29924455816874
"855","Ofaveolata002875",NA,NA,NA,NA,-1.90110460078964,-2.46327165231372
"856","Ofaveolata002908",NA,NA,"Von Willebrand factor A domain-containing protein 7-like","Inorganic ion transport and metabolism",2.69070019245021,5.65629638634928
"857","Ofaveolata002922",NA,NA,NA,NA,1.19745575031586,1.85336003215512
"858","Ofaveolata002925",NA,NA,NA,NA,1.83809024356259,3.31956738122686
"859","Ofaveolata002949",NA,NA,"Enoyl-(Acyl carrier protein) reductase","Secondary metabolites biosynthesis, transport and catabolism",4.67762024931145,3.36058028864705
"860","Ofaveolata003030",NA,NA,"mothers against decapentaplegic homolog","Transcription",2.22896071587246,2.06276991097061
"861","Ofaveolata003035",NA,NA,"Cupin superfamily protein","",1.39990339057585,2.73965839777834
"862","Ofaveolata003036",NA,NA,"Aldo/keto reductase family","Secondary metabolites biosynthesis, transport and catabolism",1.63064588681955,5.67925841846984
"863","Ofaveolata003063",NA,NA,"pyruvate kinase activity","Carbohydrate transport and metabolism",3.03050804889489,3.25092202962194
"864","Ofaveolata003078",NA,NA,NA,NA,-2.54854134654815,-1.7134270069785
"865","Ofaveolata003111",NA,NA,"Cytoplasmic polyadenylation element binding protein","Translation, ribosomal structure and biogenesis",-1.34955398085188,-4.05257193627198
"866","Ofaveolata003159",NA,NA,"zinc ion binding","RNA processing and modification",1.51570297807308,1.47329157862159
"867","Ofaveolata003178",NA,NA,"neurexin family protein binding","Lipid transport and metabolism",2.09678315093067,2.43245693690576
"868","Ofaveolata003215",NA,NA,NA,NA,-1.01169474252312,1.74909639118499
"869","Ofaveolata003258",NA,NA,"xylosyltransferase activity","Carbohydrate transport and metabolism",2.17316775267593,1.22193485712457
"870","Ofaveolata003282",NA,NA,NA,NA,-3.52222838265238,-3.89492434138025
"871","Ofaveolata003333",NA,NA,NA,NA,-1.47046119202647,-3.11987744872415
"872","Ofaveolata003336",NA,NA,NA,NA,1.58725613861172,3.51962774703171
"873","Ofaveolata003349",NA,NA,NA,NA,-2.8027735180837,-3.89918672353543
"874","Ofaveolata003362",NA,NA,NA,NA,1.38812471067832,1.42569318528048
"875","Ofaveolata003364",NA,NA,NA,NA,-2.03905251592058,-4.42505375285203
"876","Ofaveolata003365",NA,NA,"cytochrome P450","Secondary metabolites biosynthesis, transport and catabolism",-1.80545602389829,-3.47356996661737
"877","Ofaveolata003433",NA,NA,"Cytochrome P450, family 21, subfamily A, polypeptide 2","Secondary metabolites biosynthesis, transport and catabolism",-1.565487108794,-1.25421354081071
"878","Ofaveolata003468",NA,NA,"Urease alpha-subunit, N-terminal domain","Nucleotide transport and metabolism",1.27261366986046,3.4032838578227
"879","Ofaveolata003471",NA,NA,"Prolyl 4-hydroxylase alpha subunit homologues.","Amino acid transport and metabolism",3.88374398944938,4.76416659175369
"880","Ofaveolata003488",NA,NA,NA,NA,1.52575960403508,1.43062843446574
"881","Ofaveolata003500",NA,NA,"amine oxidase","Secondary metabolites biosynthesis, transport and catabolism",2.1961075715358,2.81748930003842
"882","Ofaveolata003501",NA,NA,"chromosome passenger complex localization to kinetochore","",1.17704666563469,4.32888229083159
"883","Ofaveolata003504",NA,NA,NA,NA,2.77334633152329,6.43804427451593
"884","Ofaveolata003510",NA,NA,NA,NA,1.04361473616205,1.6772181673559
"885","Ofaveolata003511",NA,NA,NA,NA,3.2386478732538,2.75836688511553
"886","Ofaveolata003512",NA,NA,NA,NA,1.87019222107328,7.70604886472949
"887","Ofaveolata003539",NA,NA,NA,NA,-1.04997083460969,-1.57954404206953
"888","Ofaveolata003567",NA,NA,NA,NA,1.08542447551308,3.97315807001609
"889","Ofaveolata003577",NA,NA,NA,NA,1.27955633444314,1.85352634455174
"890","Ofaveolata003624",NA,NA,NA,NA,-2.81054065317733,-1.18178978078909
"891","Ofaveolata003643",NA,NA,NA,NA,2.81575255603544,3.72807814633978
"892","Ofaveolata003683",NA,NA,NA,NA,1.28481266158145,3.50143026330695
"893","Ofaveolata003700",NA,NA,NA,NA,-1.37815036149616,-1.25345066373404
"894","Ofaveolata003712",NA,NA,"c-SKI Smad4 binding domain",NA,2.86829788534745,2.65515167347874
"895","Ofaveolata003753",NA,NA,NA,NA,-1.03919445189707,-1.492883141595
"896","Ofaveolata003761",NA,NA,"methylenetetrahydrofolate reductase (NAD(P)H) activity","Amino acid transport and metabolism",2.16573378289959,4.04741739444541
"897","Ofaveolata003804",NA,NA,NA,NA,2.40092279974988,10.1354559202279
"898","Ofaveolata003857",NA,NA,NA,NA,1.34262065746561,1.10028860379357
"899","Ofaveolata003863",NA,NA,"protein polyubiquitination",NA,1.2509085552993,1.19597025707825
"900","Ofaveolata003874",NA,NA,"Belongs to the protein kinase superfamily. Tyr protein kinase family","Signal transduction mechanisms",-2.15812180592356,-4.29780972636408
"901","Ofaveolata003903",NA,NA,"Calcium-binding protein","",1.54304312143884,2.5214805798867
"902","Ofaveolata003910",NA,NA,NA,NA,2.70844321159208,13.8516721630233
"903","Ofaveolata003915",NA,NA,"FG-GAP repeat",NA,2.1331708875617,6.66019516089454
"904","Ofaveolata003916",NA,NA,"protein import into peroxisome matrix","Posttranslational modification, protein turnover, chaperones",1.03018316311139,3.724044830599
"905","Ofaveolata003918",NA,NA,"polysaccharide catabolic process","Carbohydrate transport and metabolism",1.61602481604062,7.50920229071955
"906","Ofaveolata003932",NA,NA,"Tissue factor pathway inhibitor","Posttranslational modification, protein turnover, chaperones",1.67565310953505,7.95078751149123
"907","Ofaveolata003961",NA,NA,NA,NA,1.47534597696341,6.47858594740641
"908","Ofaveolata003976",NA,NA,NA,NA,2.29205802075308,10.1594929351954
"909","Ofaveolata004002",NA,NA,"protein serine/threonine kinase activity","Signal transduction mechanisms",-1.22511958486673,-3.81302936056324
"910","Ofaveolata004067",NA,NA,NA,NA,1.24507972883846,2.92246405235619
"911","Ofaveolata004098",NA,NA,"erythroblast transformation specific domain","Transcription",-2.92711456814344,-4.8650661321173
"912","Ofaveolata004135",NA,NA,NA,NA,-2.02071914084065,-1.46831510697454
"913","Ofaveolata004174",NA,NA,NA,NA,1.96500115282688,4.55447059030557
"914","Ofaveolata004231",NA,NA,NA,NA,1.47398078298059,1.56440952408114
"915","Ofaveolata004247",NA,NA,NA,NA,-1.68218939417047,-2.26116435697637
"916","Ofaveolata004324",NA,NA,"deoxyribonuclease inhibitor activity",NA,-1.40489218702313,-3.27788786130404
"917","Ofaveolata004327",NA,NA,"peroxidase activity","Signal transduction mechanisms",-1.65098014971584,-1.54110958349138
"918","Ofaveolata004375",NA,NA,"Olfactomedin-like","Extracellular structures",1.74359586740045,1.25318149123238
"919","Ofaveolata004377",NA,NA,"Olfactomedin-like","Extracellular structures",-2.89749549595471,-6.63974659700468
"920","Ofaveolata004389",NA,NA,NA,NA,-2.58014072820735,-2.03702733621684
"921","Ofaveolata004482",NA,NA,"acetyl-CoA C-acetyltransferase activity","Lipid transport and metabolism",-1.26775822843093,-1.5512849780113
"922","Ofaveolata004510",NA,NA,NA,NA,1.41041064159537,1.33664048526065
"923","Ofaveolata004517",NA,NA,NA,NA,-1.17884313135422,-3.78535631797439
"924","Ofaveolata004521",NA,NA,NA,NA,-2.23925691541553,-5.96550129291697
"925","Ofaveolata004528",NA,NA,NA,NA,1.55968573583504,1.06616387738293
"926","Ofaveolata004537",NA,NA,NA,NA,-2.32621004446004,-1.8151963401719
"927","Ofaveolata004555",NA,NA,NA,NA,1.98474825359926,4.38576459115726
"928","Ofaveolata004559",NA,NA,NA,NA,1.14490380819556,1.79280374196224
"929","Ofaveolata004632",NA,NA,"Atrial natriuretic peptide receptor","Signal transduction mechanisms",-1.74144655512662,-1.14791815367792
"930","Ofaveolata004639",NA,NA,"Brefeldin A-inhibited guanine nucleotide-exchange protein","Intracellular trafficking, secretion, and vesicular transport",2.16573378289959,3.2942667494467
"931","Ofaveolata004649",NA,NA,NA,NA,-1.62311603131519,-1.90922208422012
"932","Ofaveolata004711",NA,NA,NA,NA,-1.11315052275692,-1.74278084452539
"933","Ofaveolata004758",NA,NA,NA,NA,1.09428398831061,1.52227249094304
"934","Ofaveolata004759",NA,NA,NA,NA,-1.67311865836163,-1.60949336905399
"935","Ofaveolata004786",NA,NA,"osmolarity-sensing cation channel activity",NA,1.63127825193482,1.36403228894169
"936","Ofaveolata004826",NA,NA,NA,NA,1.09244632499265,4.93303744035817
"937","Ofaveolata004859",NA,NA,NA,NA,-2.1702657275976,-3.52926457824065
"938","Ofaveolata004870",NA,NA,NA,NA,-1.40816595860669,-1.92484639281132
"939","Ofaveolata004872",NA,NA,NA,NA,-3.50537691886517,-3.96773502093004
"940","Ofaveolata004887",NA,NA,"polymerase family, member 12",NA,-1.18595093753357,-1.34446127929877
"941","Ofaveolata004912",NA,NA,NA,NA,-2.85402585481431,-2.46615975202032
"942","Ofaveolata004925",NA,NA,"cerebellar Purkinje cell layer maturation","Transcription",1.08196089536277,1.96302422852404
"943","Ofaveolata004954",NA,NA,"zymogen granule exocytosis","Signal transduction mechanisms",2.85402585481431,6.61915631607333
"944","Ofaveolata004980",NA,NA,NA,NA,1.3389207119669,6.83357767403548
"945","Ofaveolata005000",NA,NA,"serine-pyruvate transaminase activity","Amino acid transport and metabolism",-3.30961356607083,-1.70029140340373
"946","Ofaveolata005027",NA,NA,NA,NA,1.45600546810049,4.59746784996808
"947","Ofaveolata005074",NA,NA,"EF-hand domain pair",NA,1.75491273227094,3.71398532918564
"948","Ofaveolata005170",NA,NA,NA,NA,-1.34678149311727,-2.06509686897484
"949","Ofaveolata005218",NA,NA,NA,NA,3.2386478732538,4.07940192296481
"950","Ofaveolata005254",NA,NA,"ornithine carbamoyltransferase activity","Amino acid transport and metabolism",1.10374201305498,3.83580141832675
"951","Ofaveolata005322",NA,NA,"chloride channel activity","Posttranslational modification, protein turnover, chaperones",9.98250405872998,3.28535258100429
"952","Ofaveolata005339",NA,NA,"poly(A) RNA polymerase","Cell cycle control, cell division, chromosome partitioning",-5.39592487798098,-2.53802310646716
"953","Ofaveolata005409",NA,NA,"May play a role in anchoring the cytoskeleton to the plasma membrane","Cytoskeleton",1.06515479995479,1.37351855915136
"954","Ofaveolata005417",NA,NA,"cytoplasmic sequestering of CFTR protein",NA,-1.02047394785807,-1.15665290212693
"955","Ofaveolata005419",NA,NA,"molting cycle, collagen and cuticulin-based cuticle","",-1.00456040084909,-2.60493164182047
"956","Ofaveolata005425",NA,NA,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity","Lipid transport and metabolism",-3.79392248661073,-1.7117657354917
"957","Ofaveolata005426",NA,NA,NA,NA,-3.50291431081865,-7.26169154990659
"958","Ofaveolata005429",NA,NA,"molting cycle, collagen and cuticulin-based cuticle","",1.17019672159712,6.12358120469182
"959","Ofaveolata005470",NA,NA,NA,NA,1.73514520291661,3.11494994889684
"960","Ofaveolata005477",NA,NA,"actin filament binding","Cytoskeleton",2.92940166098808,2.5653744321092
"961","Ofaveolata005490",NA,NA,"-","",-1.65098014971584,-1.12257460156801
"962","Ofaveolata005492",NA,NA,"negative regulation of meiotic chromosome separation","Signal transduction mechanisms",-1.47398078298059,-1.43923629496645
"963","Ofaveolata005508",NA,NA,"leucine binding",NA,-2.23925691541553,-2.44806944715033
"964","Ofaveolata005520",NA,NA,"Inhibitor of Bruton","",-1.84436997603675,-1.64105770960785
"965","Ofaveolata005560",NA,NA,"protein depalmitoleylation","Cell wall/membrane/envelope biogenesis",-1.05715490562473,-1.93147186623118
"966","Ofaveolata005606",NA,NA,NA,NA,1.38673142120729,1.90578061449158
"967","Ofaveolata005637",NA,NA,"acyl-L-homoserine-lactone lactonohydrolase activity",NA,1.20201306385583,2.8637214880125
"968","Ofaveolata005644",NA,NA,NA,NA,2.54854134654815,3.4011753736762
"969","Ofaveolata005663",NA,NA,NA,NA,1.73793702448829,2.24725916845859
"970","Ofaveolata005669",NA,NA,"tRNA threonylcarbamoyladenosine modification","Translation, ribosomal structure and biogenesis",-1.09678660067986,-3.22103822163014
"971","Ofaveolata005735",NA,NA,"Von Willebrand factor A",NA,-2.16902001068025,-3.2274128242886
"972","Ofaveolata005750",NA,NA,NA,NA,-1.00789949914183,-3.04211511330782
"973","Ofaveolata005791",NA,NA,"Kinesin-like protein KIF16B","Cytoskeleton",1.49325807519391,1.06721139085215
"974","Ofaveolata005880",NA,NA,"transmembrane transport",NA,1.03028602030361,1.08711497708617
"975","Ofaveolata005888",NA,NA,"denticleless E3 ubiquitin protein ligase homolog (Drosophila)",NA,-3.19462582824967,-4.26396774801459
"976","Ofaveolata005934",NA,NA,NA,NA,-1.10868144189517,-1.44726187695773
"977","Ofaveolata005951",NA,NA,NA,NA,2.54966558041491,4.27955336022258
"978","Ofaveolata006018",NA,NA,NA,NA,-1.47256373822512,-3.99003382456502
"979","Ofaveolata006054",NA,NA,"Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family","",1.34465990364963,1.95780950850068
"980","Ofaveolata006066",NA,NA,"Toll signaling pathway","Posttranslational modification, protein turnover, chaperones",-1.26864622589117,-1.33235759336246
"981","Ofaveolata006080",NA,NA,"TNF receptor-associated factor BIRC3 binding domain","Signal transduction mechanisms",-2.07488035108665,-1.41986487164489
"982","Ofaveolata006095",NA,NA,"Solute carrier family 46, member 3",NA,-1.01176912163977,-3.08410373622013
"983","Ofaveolata006104",NA,NA,"regulation of epidermal growth factor receptor signaling pathway","Signal transduction mechanisms",-1.47046119202647,-3.30694011233963
"984","Ofaveolata006122",NA,NA,"thioesterase binding","Posttranslational modification, protein turnover, chaperones",-1.09259211125565,-1.71347231287915
"985","Ofaveolata006123",NA,NA,"thioesterase binding","Posttranslational modification, protein turnover, chaperones",-1.77998160323221,-4.30635002377218
"986","Ofaveolata006126",NA,NA,NA,NA,1.17883750192872,-1.4019801549588
"987","Ofaveolata006199",NA,NA,NA,NA,4.59131616037362,2.85706186403872
"988","Ofaveolata006213",NA,NA,"CRT-like, chloroquine-resistance transporter-like",NA,1.55584702269621,4.87525696720635
"989","Ofaveolata006215",NA,NA,NA,NA,3.0790454096562,6.70990162313464
"990","Ofaveolata006216",NA,NA,NA,NA,1.39540823127406,3.44120972250164
"991","Ofaveolata006257",NA,NA,NA,NA,1.25333370923402,1.0275793003183
"992","Ofaveolata006299",NA,NA,NA,NA,1.38363663644067,1.07618993879178
"993","Ofaveolata006312",NA,NA,NA,NA,-1.03552760659864,-5.7371005867293
"994","Ofaveolata006325",NA,NA,"maltose alpha-glucosidase activity","Carbohydrate transport and metabolism",1.04614355639098,1.77928670446468
"995","Ofaveolata006362",NA,NA,"-","",1.32576441060927,2.85349268307596
"996","Ofaveolata006376",NA,NA,NA,NA,-1.56954177663501,-1.6605291018609
"997","Ofaveolata006430",NA,NA,"calmodulin","Signal transduction mechanisms",2.40949323232972,3.03170195136145
