"row_label","comparison","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"Urban Sites vs Rainbow Reef_71","Urban Sites vs Rainbow Reef","Ofaveolata015061",NA,NA,"negative regulation of cell proliferation involved in heart valve morphogenesis","Signal transduction mechanisms",1.05699354043876,5.19144048858575,"Direct",1.05699354043876,5.19144048858575,4.13444694814699,0.0877013865478479,6.43516240042545e-06,13628.4651560697,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.05699354043876,5.19144048858575
"Urban Sites vs Rainbow Reef_72","Urban Sites vs Rainbow Reef","Ofaveolata015131",NA,NA,NA,NA,1.04081298639019,3.96356772597898,"Direct",1.04081298639019,3.96356772597898,2.92275473958878,0.091030517908308,0.000108750753322992,837.056435259306,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.04081298639019,3.96356772597898
"Urban Sites vs Rainbow Reef_73","Urban Sites vs Rainbow Reef","Ofaveolata015454",NA,NA,NA,NA,-1.27875983740764,-4.86396296284583,"Direct",1.27875983740764,4.86396296284583,3.58520312543819,0.0526308231650114,1.36784547212392e-05,3847.71702927006,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.27875983740764,-4.86396296284583
"Urban Sites vs Rainbow Reef_74","Urban Sites vs Rainbow Reef","Ofaveolata016002",NA,NA,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",1.25443608928175,4.63984718620197,"Direct",1.25443608928175,4.63984718620197,3.38541109692022,0.0556626541319253,2.29167387480998e-05,2428.90817684696,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.25443608928175,4.63984718620197
"Urban Sites vs Rainbow Reef_75","Urban Sites vs Rainbow Reef","Ofaveolata016403",NA,NA,NA,NA,-1.02936908729393,-3.99091606416009,"Direct",1.02936908729393,3.99091606416009,2.96154697686616,0.0934611052755215,0.0001021136819152,915.265256551379,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.02936908729393,-3.99091606416009
"Urban Sites vs Rainbow Reef_76","Urban Sites vs Rainbow Reef","Ofaveolata016570",NA,NA,NA,NA,-1.05047876035806,-3.49472717757605,"Direct",1.05047876035806,3.49472717757605,2.444248417218,0.0890268976513938,0.000320090527683553,278.130372353309,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.05047876035806,-3.49472717757605
"Urban Sites vs Rainbow Reef_77","Urban Sites vs Rainbow Reef","Ofaveolata016655",NA,NA,"structural constituent of cytoskeleton","Cytoskeleton",-1.15763400569088,-3.99078970777473,"Direct",1.15763400569088,3.99078970777473,2.83315570208385,0.0695610284417158,0.000102143395838497,681.013470040704,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.15763400569088,-3.99078970777473
"Urban Sites vs Rainbow Reef_78","Urban Sites vs Rainbow Reef","Ofaveolata017107",NA,NA,NA,NA,-1.06609920703319,-3.52627140235168,"Direct",1.06609920703319,3.52627140235168,2.46017219531849,0.0858817317193123,0.000297665565554963,288.517523211647,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.06609920703319,-3.52627140235168
"Urban Sites vs Rainbow Reef_79","Urban Sites vs Rainbow Reef","Ofaveolata017131",NA,NA,NA,NA,1.23442471520038,3.59260150917067,"Direct",1.23442471520038,3.59260150917067,2.35817679397029,0.0582874807187248,0.000255504463173338,228.127054982917,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.23442471520038,3.59260150917067
"Urban Sites vs Rainbow Reef_80","Urban Sites vs Rainbow Reef","Ofaveolata017155",NA,NA,"TBC1 domain family, member 5","Intracellular trafficking, secretion, and vesicular transport",1.25333370923402,3.62291975221817,"Direct",1.25333370923402,3.62291975221817,2.36958604298415,0.0558041234467929,0.000238275970869989,234.199542836996,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.25333370923402,3.62291975221817
"Urban Sites vs Rainbow Reef_81","Urban Sites vs Rainbow Reef","Ofaveolata017291",NA,NA,"Acyl-CoA synthetase long-chain family member","Lipid transport and metabolism",1.05481828247579,4.77033469507441,"Direct",1.05481828247579,4.77033469507441,3.71551641259862,0.0881417598668138,1.69693538158731e-05,5194.17302645703,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.05481828247579,4.77033469507441
"Urban Sites vs Rainbow Reef_82","Urban Sites vs Rainbow Reef","Ofaveolata017393",NA,NA,NA,NA,-1.11873906358228,-4.77414584372365,"Direct",1.11873906358228,4.77414584372365,3.65540678014137,0.076078323975326,1.6821090844025e-05,4522.79371657692,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.11873906358228,-4.77414584372365
"Urban Sites vs Rainbow Reef_83","Urban Sites vs Rainbow Reef","Ofaveolata017571",NA,NA,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",1.1211588249895,8.60156481949761,"Direct",1.1211588249895,8.60156481949761,7.48040599450811,0.0756556165740479,2.50285206380497e-09,30227762.0272259,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.1211588249895,8.60156481949761
"Urban Sites vs Rainbow Reef_84","Urban Sites vs Rainbow Reef","Ofaveolata017699",NA,NA,"potassium voltage-gated channel","Inorganic ion transport and metabolism",3.20495620132127,1.14555433155792,"Direct",3.20495620132127,1.14555433155792,2.05940186976335,0.000623797742427841,0.0715229911045311,114.657342019484,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","Star Island vs Rainbow Reef >> MacArthur North vs Rainbow Reef",2,2,1.3,100,3.20495620132127,1.14555433155792
"Urban Sites vs Rainbow Reef_85","Urban Sites vs Rainbow Reef","Ofaveolata017753",NA,NA,NA,NA,1.26727323604638,4.57306672063125,"Direct",1.26727323604638,4.57306672063125,3.30579348458488,0.0540414214770969,2.67259578641614e-05,2022.0574226664,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26727323604638,4.57306672063125
"Urban Sites vs Rainbow Reef_86","Urban Sites vs Rainbow Reef","Ofaveolata018343",NA,NA,"Gamma-aminobutyric acid (GABA) B receptor, 2","",-4.43455680295128,-1.05908198053445,"Direct",4.43455680295128,1.05908198053445,3.37547482241683,3.67657303000487e-05,0.0872806595617483,2373.96779145803,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","Star Island vs Rainbow Reef >> MacArthur North vs Rainbow Reef",2,2,1.3,100,-4.43455680295128,-1.05908198053445
"Urban Sites vs Rainbow Reef_87","Urban Sites vs Rainbow Reef","Ofaveolata018750",NA,NA,"Catalyzes the transfer of endogenously produced octanoic acid from octanoyl-acyl-carrier-protein onto the lipoyl domains of lipoate-dependent enzymes. Lipoyl-ACP can also act as a substrate although octanoyl-ACP is likely to be the physiological substrate","",1.29956973488025,4.27513439317994,"Direct",1.29956973488025,4.27513439317994,2.97556465829969,0.0501684016917637,5.30720186536063e-05,945.289117777976,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.29956973488025,4.27513439317994
"Urban Sites vs Rainbow Reef_88","Urban Sites vs Rainbow Reef","Ofaveolata020859",NA,NA,NA,NA,-1.19201100265481,-3.71448318393142,"Direct",1.19201100265481,3.71448318393142,2.52247218127661,0.0642671435319833,0.000192982005820324,333.021429945232,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19201100265481,-3.71448318393142
"Urban Sites vs Rainbow Reef_89","Urban Sites vs Rainbow Reef","Ofaveolata020887",NA,NA,NA,NA,-1.18764687922173,-6.24769791677937,"Direct",1.18764687922173,6.24769791677937,5.06005103755764,0.0649162046604528,5.65330066030735e-07,114828.855850953,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.18764687922173,-6.24769791677937
"Urban Sites vs Rainbow Reef_90","Urban Sites vs Rainbow Reef","Ofaveolata020961",NA,NA,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",-1.20033212657522,-3.56581730488748,"Direct",1.20033212657522,3.56581730488748,2.36548517831225,0.0630475004497785,0.000271758223656849,231.998500731257,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.20033212657522,-3.56581730488748
"Urban Sites vs Rainbow Reef_91","Urban Sites vs Rainbow Reef","Ofaveolata021783",NA,NA,NA,NA,-1.24507972883846,-5.78737375073018,"Direct",1.24507972883846,5.78737375073018,4.54229402189172,0.0568748509022987,1.63164715961036e-06,34857.3222876694,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.24507972883846,-5.78737375073018
"Urban Sites vs Rainbow Reef_92","Urban Sites vs Rainbow Reef","Ofaveolata021986",NA,NA,NA,NA,-1.19326593821208,-3.78535631797439,"Direct",1.19326593821208,3.78535631797439,2.59209037976231,0.0640817055065996,0.000163924429931466,390.922241019177,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19326593821208,-3.78535631797439
"Urban Sites vs Rainbow Reef_93","Urban Sites vs Rainbow Reef","Ofaveolata022051",NA,NA,"Neuronal migration protein doublecortin","",1.04214957669593,3.39592932071683,"Direct",1.04214957669593,3.39592932071683,2.35377974402091,0.090750791875892,0.000401856205641282,225.829016951653,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.04214957669593,3.39592932071683
"Urban Sites vs Rainbow Reef_94","Urban Sites vs Rainbow Reef","Ofaveolata023163",NA,NA,NA,NA,-1.19140630212102,-6.35326630856822,"Direct",1.19140630212102,6.35326630856822,5.1618600064472,0.0643566897861277,4.43336707320424e-07,145164.360910033,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19140630212102,-6.35326630856822
"Urban Sites vs Rainbow Reef_95","Urban Sites vs Rainbow Reef","Ofaveolata023221",NA,NA,"Transfers N-acetylgalactosamine (GalNAc) from UDP-GalNAc to N-acetylglucosamine-beta-benzyl with a beta-1,4-linkage to form N,N'-diacetyllactosediamine, GalNAc-beta-1,4-GlcNAc structures in N-linked glycans and probably O-linked glycans","Carbohydrate transport and metabolism",1.2509085552993,4.32890888257779,"Direct",1.2509085552993,4.32890888257779,3.07800032727849,0.0561166122286038,4.68911752145609e-05,1196.74143315517,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.2509085552993,4.32890888257779
"Urban Sites vs Rainbow Reef_96","Urban Sites vs Rainbow Reef","Ofaveolata023343",NA,NA,NA,NA,-1.06336461925129,-3.80541852814371,"Direct",1.06336461925129,3.80541852814371,2.74205390889242,0.0864242025143248,0.00015652419246235,552.145972802977,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.06336461925129,-3.80541852814371
"Urban Sites vs Rainbow Reef_97","Urban Sites vs Rainbow Reef","Ofaveolata024256",NA,NA,NA,NA,1.05186296496519,4.5618808015303,"Direct",1.05186296496519,4.5618808015303,3.51001783656512,0.0887435984826224,2.7423267403116e-05,3236.06947261649,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.05186296496519,4.5618808015303
"Urban Sites vs Rainbow Reef_98","Urban Sites vs Rainbow Reef","Ofaveolata024431",NA,NA,"GTPase that associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation",NA,1.13535931235569,6.04924574702367,"Direct",1.13535931235569,6.04924574702367,4.91388643466798,0.0732218483500464,8.92800146745103e-07,82013.7055498844,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.13535931235569,6.04924574702367
"Urban Sites vs Rainbow Reef_99","Urban Sites vs Rainbow Reef","Ofaveolata024711",NA,NA,"metalloaminopeptidase activity","Amino acid transport and metabolism",1.19979192268253,5.80183571665962,"Direct",1.19979192268253,5.80183571665962,4.60204379397708,0.0631259718498796,1.57820815565147e-06,39998.5081966718,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19979192268253,5.80183571665962
"Urban Sites vs Rainbow Reef_100","Urban Sites vs Rainbow Reef","Ofaveolata024729",NA,NA,NA,NA,1.00789949914183,3.61218018129298,"Direct",1.00789949914183,3.61218018129298,2.60428068215115,0.0981975157345897,0.000244241702574619,402.050569986463,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.00789949914183,3.61218018129298
"Urban Sites vs Rainbow Reef_101","Urban Sites vs Rainbow Reef","Ofaveolata024923",NA,NA,"TNF receptor-associated factor",NA,-1.18106322296503,-4.19444855192397,"Direct",1.18106322296503,4.19444855192397,3.01338532895894,0.0659077942160484,6.39074439905711e-05,1031.3007390152,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.18106322296503,-4.19444855192397
"Urban Sites vs Rainbow Reef_102","Urban Sites vs Rainbow Reef","Ofaveolata025520",NA,NA,"Arp2/3 complex-mediated actin nucleation","Cytoskeleton",-1.10507497538155,-5.59541809286737,"Direct",1.10507497538155,5.59541809286737,4.49034311748583,0.0785100085432751,2.53852770242944e-06,30927.3790741534,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.10507497538155,-5.59541809286737
"Urban Sites vs Rainbow Reef_103","Urban Sites vs Rainbow Reef","Ofaveolata025791",NA,NA,NA,NA,1.24699275571798,8.9210490383191,"Direct",1.24699275571798,8.9210490383191,7.67405628260112,0.0566248734314411,1.19936386944885e-09,47212422.2463547,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.24699275571798,8.9210490383191
"Urban Sites vs Rainbow Reef_104","Urban Sites vs Rainbow Reef","Ofaveolata025817",NA,NA,"Responsible for the deiodination of T4 (3,5,3',5'- tetraiodothyronine)","Energy production and conversion",-1.29028246150485,-4.67226649486501,"Direct",1.29028246150485,4.67226649486501,3.38198403336016,0.0512527931678447,2.12683356276492e-05,2409.81683123409,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.29028246150485,-4.67226649486501
"Urban Sites vs Rainbow Reef_105","Urban Sites vs Rainbow Reef","Ofaveolata025982",NA,NA,"establishment of planar polarity involved in neural tube closure",NA,1.22961365229076,7.63009973172003,"Direct",1.22961365229076,7.63009973172003,6.40048607942927,0.0589367722844262,2.34369054661199e-08,2514699.40729268,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.22961365229076,7.63009973172003
"Urban Sites vs Rainbow Reef_106","Urban Sites vs Rainbow Reef","Ofaveolata026014",NA,NA,NA,NA,-1.04997083460969,-4.14737646214546,"Direct",1.04997083460969,4.14737646214546,3.09740562753577,0.0891310792806992,7.12235371112005e-05,1251.42730754217,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.04997083460969,-4.14737646214546
"Urban Sites vs Rainbow Reef_107","Urban Sites vs Rainbow Reef","Ofaveolata026149",NA,NA,"Cleavage and polyadenylation","RNA processing and modification",1.21685327533111,11.4629524659099,"Direct",1.21685327533111,11.4629524659099,10.2460991905788,0.0606941347682296,3.44387622369225e-12,17623785184.4623,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.21685327533111,11.4629524659099
"Urban Sites vs Rainbow Reef_108","Urban Sites vs Rainbow Reef","Ofaveolata026368",NA,NA,"Metastasis suppressor protein 1-like",NA,3.93943376622602,1.03991849164745,"Direct",3.93943376622602,1.03991849164745,2.89951527457857,0.000114965156214651,0.0912182021538262,793.442162454099,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","Star Island vs Rainbow Reef >> MacArthur North vs Rainbow Reef",2,2,1.3,100,3.93943376622602,1.03991849164745
"Urban Sites vs Rainbow Reef_109","Urban Sites vs Rainbow Reef","Ofaveolata026429",NA,NA,"Zinc finger, C3HC4 type (RING finger)","Posttranslational modification, protein turnover, chaperones",-1.05429245030929,-4.69715674192489,"Direct",1.05429245030929,4.69715674192489,3.64286429161561,0.0882485441897412,2.00836783850124e-05,4394.04288885632,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.05429245030929,-4.69715674192489
"Urban Sites vs Rainbow Reef_110","Urban Sites vs Rainbow Reef","Ofaveolata026914",NA,NA,NA,NA,1.02528624734493,4.88561174027493,"Direct",1.02528624734493,4.88561174027493,3.86032549292999,0.0943438842405696,1.3013324507352e-05,7249.79110351619,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.02528624734493,4.88561174027493
"Urban Sites vs Rainbow Reef_111","Urban Sites vs Rainbow Reef","Ofaveolata026932",NA,NA,"N-acetylglucosamine 6-O-sulfotransferase activity","Posttranslational modification, protein turnover, chaperones",1.0756807247781,5.41112390921691,"Direct",1.0756807247781,5.41112390921691,4.33544318443881,0.0840077349453796,3.88039638018129e-06,21649.2663931036,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.0756807247781,5.41112390921691
"Urban Sites vs Rainbow Reef_112","Urban Sites vs Rainbow Reef","Ofaveolata027102",NA,NA,NA,NA,-1.192311925285,-6.8209299042565,"Direct",1.192311925285,6.8209299042565,5.6286179789715,0.0642226282547436,1.51032390290655e-07,425224.206086854,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.192311925285,-6.8209299042565
"Urban Sites vs Rainbow Reef_113","Urban Sites vs Rainbow Reef","Ofaveolata027262",NA,NA,"histone acetyltransferase activity",NA,-1.19745575031586,-4.09510359302606,"Direct",1.19745575031586,4.09510359302606,2.89764784271019,0.0634664562810875,8.03334478544922e-05,790.037748610568,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19745575031586,-4.09510359302606
"Urban Sites vs Rainbow Reef_114","Urban Sites vs Rainbow Reef","Ofaveolata027502",NA,NA,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.19140630212102,3.81306703436712,"Direct",1.19140630212102,3.81306703436712,2.6216607322461,0.0643566897861277,0.000153791724086561,418.466534323426,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19140630212102,3.81306703436712
"Urban Sites vs Rainbow Reef_115","Urban Sites vs Rainbow Reef","Ofaveolata027903",NA,NA,"BTB/POZ domain","Posttranslational modification, protein turnover, chaperones",1.26516177983806,4.15822865891972,"Direct",1.26516177983806,4.15822865891972,2.89306687908165,0.0543048001997388,6.94658479001249e-05,781.748180455754,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26516177983806,4.15822865891972
"Urban Sites vs Rainbow Reef_116","Urban Sites vs Rainbow Reef","Ofaveolata028664",NA,NA,"negative regulation of smooth muscle cell differentiation","Transcription",1.02325905256745,3.27296944549834,"Direct",1.02325905256745,3.27296944549834,2.24971039293089,0.0947852909312117,0.000533372419232176,177.709396874441,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.02325905256745,3.27296944549834
"Urban Sites vs Rainbow Reef_117","Urban Sites vs Rainbow Reef","Ofaveolata028756",NA,NA,"Ribosomal protein S11","Translation, ribosomal structure and biogenesis",1.00642458372396,4.77667698396741,"Direct",1.00642458372396,4.77667698396741,3.77025240024346,0.0985315730383153,1.67233398688986e-05,5891.8597487551,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.00642458372396,4.77667698396741
"Urban Sites vs Rainbow Reef_118","Urban Sites vs Rainbow Reef","Ofaveolata029391",NA,NA,"G-protein coupled receptor activity","Signal transduction mechanisms",-1.10617734843851,-3.77981291564947,"Direct",1.10617734843851,3.77981291564947,2.67363556721096,0.0783109786851134,0.000166030197436976,471.667081615317,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.10617734843851,-3.77981291564947
